team_a_id,team_a_code,team_a_name,team_a_name_en,team_b_id,team_b_code,team_b_name,team_b_name_en,all_matches,team_a_wins,draws,team_b_wins,team_a_goals,team_b_goals,competitive_matches,friendly_matches,neutral_matches,team_a_neutral_wins,team_b_neutral_wins,last_match_date,last_match_score,last_5_form_json,last_10_form_json
jpn,JPN,日本,Japan,irq,IRQ,伊拉克,Iraq,13,7,3,3,19,10,12,1,9,3,3,2024-01-19T00:00:00Z,2-1,"[""L"",""D"",""W"",""W"",""W""]","[""L"",""D"",""W"",""W"",""W"",""W"",""W"",""W"",""W"",""D""]"
jpn,JPN,日本,Japan,jor,JOR,约旦,Jordan,7,3,3,1,18,6,6,1,5,2,0,2024-01-09T00:00:00Z,6-1,"[""W"",""W"",""L"",""W"",""D""]","[""W"",""W"",""L"",""W"",""D"",""D"",""D""]"
jpn,JPN,日本,Japan,kor,KOR,韩国,Korea Republic,73,14,21,38,66,110,48,25,26,3,11,2022-07-27T00:00:00Z,3-0,"[""W"",""W"",""L"",""L"",""D""]","[""W"",""W"",""L"",""L"",""D"",""W"",""W"",""D"",""D"",""L""]"
jpn,JPN,日本,Japan,ksa,KSA,沙特阿拉伯,Saudi Arabia,18,11,2,5,27,13,16,2,7,4,2,2025-03-25T00:00:00Z,0-0,"[""D"",""W"",""W"",""L"",""W""]","[""D"",""W"",""W"",""L"",""W"",""L"",""W"",""W"",""L"",""W""]"
jpn,JPN,日本,Japan,mar,MAR,摩洛哥,Morocco,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
jpn,JPN,日本,Japan,mex,MEX,墨西哥,Mexico,8,1,1,6,6,15,4,4,6,0,5,2025-09-06T00:00:00Z,0-0,"[""D"",""L"",""L"",""L"",""L""]","[""D"",""L"",""L"",""L"",""L"",""L"",""W"",""L""]"
jpn,JPN,日本,Japan,ned,NED,荷兰,Netherlands,3,0,1,2,2,6,1,2,2,0,1,2013-11-16T00:00:00Z,2-2,"[""D"",""L"",""L""]","[""D"",""L"",""L""]"
jpn,JPN,日本,Japan,nor,NOR,挪威,Norway,1,0,0,1,0,3,0,1,0,0,0,2002-05-14T00:00:00Z,3-0,"[""L""]","[""L""]"
jpn,JPN,日本,Japan,nzl,NZL,新西兰,New Zealand,4,3,0,1,9,4,3,1,2,1,1,2017-10-06T00:00:00Z,2-1,"[""W"",""W"",""W"",""L""]","[""W"",""W"",""W"",""L""]"
jpn,JPN,日本,Japan,pan,PAN,巴拿马,Panama,2,2,0,0,4,0,1,1,1,1,0,2020-11-13T00:00:00Z,1-0,"[""W"",""W""]","[""W"",""W""]"
jpn,JPN,日本,Japan,par,PAR,巴拉圭,Paraguay,12,5,5,2,17,12,8,4,2,1,0,2025-10-10T00:00:00Z,2-2,"[""D"",""W"",""W"",""W"",""W""]","[""D"",""W"",""W"",""W"",""W"",""D"",""D"",""D"",""W"",""L""]"
jpn,JPN,日本,Japan,por,POR,葡萄牙,Portugal,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
jpn,JPN,日本,Japan,qat,QAT,卡塔尔,Qatar,8,2,4,2,11,12,8,0,3,0,1,2019-02-01T00:00:00Z,1-3,"[""L"",""W"",""D"",""W"",""D""]","[""L"",""W"",""D"",""W"",""D"",""D"",""D"",""L""]"
jpn,JPN,日本,Japan,rsa,RSA,南非,South Africa,1,0,1,0,0,0,0,1,0,0,0,2009-11-14T00:00:00Z,0-0,"[""D""]","[""D""]"
jpn,JPN,日本,Japan,sco,SCO,苏格兰,Scotland,4,2,2,0,3,0,2,2,0,0,0,2026-03-28T00:00:00Z,0-1,"[""W"",""W"",""D"",""D""]","[""W"",""W"",""D"",""D""]"
jpn,JPN,日本,Japan,sen,SEN,塞内加尔,Senegal,4,0,2,2,4,7,2,2,2,0,1,2018-06-24T00:00:00Z,2-2,"[""D"",""L"",""L"",""D""]","[""D"",""L"",""L"",""D""]"
jpn,JPN,日本,Japan,sui,SUI,瑞士,Switzerland,3,1,1,1,5,6,0,3,2,1,0,2018-06-08T00:00:00Z,2-0,"[""L"",""W"",""D""]","[""L"",""W"",""D""]"
jpn,JPN,日本,Japan,swe,SWE,瑞典,Sweden,4,0,3,1,4,5,2,2,3,0,1,2002-05-25T00:00:00Z,1-1,"[""D"",""L"",""D"",""D""]","[""D"",""L"",""D"",""D""]"
jpn,JPN,日本,Japan,tun,TUN,突尼斯,Tunisia,5,4,0,1,6,3,3,2,0,0,0,2022-06-14T00:00:00Z,0-3,"[""L"",""W"",""W"",""W"",""W""]","[""L"",""W"",""W"",""W"",""W""]"
jpn,JPN,日本,Japan,tur,TUR,土耳其,Turkiye,3,2,0,1,5,3,2,1,1,1,0,2023-09-12T00:00:00Z,4-2,"[""W"",""L"",""W""]","[""W"",""L"",""W""]"
jpn,JPN,日本,Japan,uru,URU,乌拉圭,Uruguay,9,2,3,4,18,24,4,5,1,0,0,2023-03-24T00:00:00Z,1-1,"[""D"",""D"",""W"",""L"",""L""]","[""D"",""D"",""W"",""L"",""L"",""L"",""D"",""W"",""L""]"
jpn,JPN,日本,Japan,usa,USA,美国,United States,4,2,0,2,7,6,2,2,1,1,0,2025-09-09T00:00:00Z,2-0,"[""L"",""W"",""L"",""W""]","[""L"",""W"",""L"",""W""]"
jpn,JPN,日本,Japan,uzb,UZB,乌兹别克斯坦,Uzbekistan,11,7,3,1,30,10,9,2,3,3,0,2019-01-17T00:00:00Z,2-1,"[""W"",""W"",""L"",""D"",""W""]","[""W"",""W"",""L"",""D"",""W"",""D"",""W"",""D"",""W"",""W""]"
kor,KOR,韩国,Korea Republic,alg,ALG,阿尔及利亚,Algeria,3,1,0,2,4,6,2,1,3,1,2,2014-06-22T00:00:00Z,2-4,"[""L"",""L"",""W""]","[""L"",""L"",""W""]"
kor,KOR,韩国,Korea Republic,arg,ARG,阿根廷,Argentina,3,0,0,3,2,8,2,1,2,0,2,2010-06-17T00:00:00Z,4-1,"[""L"",""L"",""L""]","[""L"",""L"",""L""]"
kor,KOR,韩国,Korea Republic,aus,AUS,澳大利亚,Australia,29,9,11,9,30,29,17,12,5,2,2,2024-02-02T00:00:00Z,1-2,"[""W"",""W"",""D"",""L"",""W""]","[""W"",""W"",""D"",""L"",""W"",""D"",""L"",""D"",""W"",""W""]"
kor,KOR,韩国,Korea Republic,aut,AUT,奥地利,Austria,1,0,0,1,0,1,0,1,0,0,0,2026-03-31T00:00:00Z,1-0,"[""L""]","[""L""]"
kor,KOR,韩国,Korea Republic,bel,BEL,比利时,Belgium,4,0,1,3,2,6,3,1,3,0,2,2014-06-26T00:00:00Z,0-1,"[""L"",""L"",""D"",""L""]","[""L"",""L"",""D"",""L""]"
kor,KOR,韩国,Korea Republic,bih,BIH,波黑,Bosnia and Herzegovina,2,1,0,1,3,3,0,2,0,0,0,2018-06-01T00:00:00Z,1-3,"[""L"",""W""]","[""L"",""W""]"
kor,KOR,韩国,Korea Republic,bra,BRA,巴西,Brazil,9,1,0,8,6,25,1,8,2,0,2,2025-10-10T00:00:00Z,0-5,"[""L"",""L"",""L"",""L"",""L""]","[""L"",""L"",""L"",""L"",""L"",""L"",""W"",""L"",""L""]"
kor,KOR,韩国,Korea Republic,can,CAN,加拿大,Canada,5,2,1,2,5,4,2,3,2,0,1,2016-11-11T00:00:00Z,2-0,"[""W"",""L"",""D"",""L"",""W""]","[""W"",""L"",""D"",""L"",""W""]"
kor,KOR,韩国,Korea Republic,civ,CIV,科特迪瓦,Cote d'Ivoire,2,1,0,1,2,4,0,2,2,1,1,2026-03-28T00:00:00Z,4-0,"[""L"",""W""]","[""L"",""W""]"
kor,KOR,韩国,Korea Republic,cod,COD,刚果（金）,DR Congo,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
kor,KOR,韩国,Korea Republic,col,COL,哥伦比亚,Colombia,8,4,3,1,14,9,1,7,3,1,1,2023-03-24T00:00:00Z,2-2,"[""D"",""W"",""W"",""L"",""D""]","[""D"",""W"",""W"",""L"",""D"",""W"",""W"",""D""]"
kor,KOR,韩国,Korea Republic,cpv,CPV,佛得角,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
kor,KOR,韩国,Korea Republic,cro,CRO,克罗地亚,Croatia,7,2,2,3,7,11,2,5,2,1,1,2013-09-10T00:00:00Z,1-2,"[""L"",""L"",""W"",""D"",""W""]","[""L"",""L"",""W"",""D"",""W"",""D"",""L""]"
kor,KOR,韩国,Korea Republic,cuw,CUW,库拉索,Curacao,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
kor,KOR,韩国,Korea Republic,cze,CZE,捷克,Czechia,3,1,1,1,4,8,0,3,0,0,0,2016-06-05T00:00:00Z,1-2,"[""W"",""L"",""D""]","[""W"",""L"",""D""]"
kor,KOR,韩国,Korea Republic,ecu,ECU,厄瓜多尔,Ecuador,2,1,0,1,3,2,0,2,1,0,1,2010-05-16T00:00:00Z,2-0,"[""W"",""L""]","[""W"",""L""]"
kor,KOR,韩国,Korea Republic,egy,EGY,埃及,Egypt,17,6,7,4,18,11,10,7,5,2,0,2022-06-14T00:00:00Z,4-1,"[""W"",""L"",""W"",""W"",""D""]","[""W"",""L"",""W"",""W"",""D"",""D"",""W"",""W"",""D"",""L""]"
kor,KOR,韩国,Korea Republic,eng,ENG,英格兰,England,1,0,1,0,1,1,0,1,0,0,0,2002-05-21T00:00:00Z,1-1,"[""D""]","[""D""]"
kor,KOR,韩国,Korea Republic,esp,ESP,西班牙,Spain,6,0,2,4,5,16,3,3,5,0,4,2016-06-01T00:00:00Z,6-1,"[""L"",""L"",""L"",""D"",""D""]","[""L"",""L"",""L"",""D"",""D"",""L""]"
kor,KOR,韩国,Korea Republic,fra,FRA,法国,France,3,0,1,2,3,9,2,1,1,0,0,2006-06-18T00:00:00Z,1-1,"[""D"",""L"",""L""]","[""D"",""L"",""L""]"
kor,KOR,韩国,Korea Republic,ger,GER,德国,Germany,4,2,0,2,7,5,3,1,2,1,1,2018-06-27T00:00:00Z,2-0,"[""W"",""W"",""L"",""L""]","[""W"",""W"",""L"",""L""]"
kor,KOR,韩国,Korea Republic,gha,GHA,加纳,Ghana,8,4,0,4,11,14,3,5,3,0,3,2025-11-18T00:00:00Z,1-0,"[""W"",""L"",""L"",""W"",""L""]","[""W"",""L"",""L"",""W"",""L"",""L"",""W"",""W""]"
kor,KOR,韩国,Korea Republic,hai,HAI,海地,Haiti,1,1,0,0,4,1,0,1,0,0,0,2013-09-06T00:00:00Z,4-1,"[""W""]","[""W""]"
kor,KOR,韩国,Korea Republic,irn,IRN,伊朗,IR Iran,33,10,10,13,36,34,26,7,13,7,5,2022-03-24T00:00:00Z,2-0,"[""W"",""D"",""D"",""D"",""L""]","[""W"",""D"",""D"",""D"",""L"",""L"",""L"",""L"",""W"",""L""]"
kor,KOR,韩国,Korea Republic,irq,IRQ,伊拉克,Iraq,24,11,12,1,32,15,15,9,13,6,0,2025-06-05T00:00:00Z,0-2,"[""W"",""W"",""W"",""W"",""D""]","[""W"",""W"",""W"",""W"",""D"",""D"",""W"",""W"",""D"",""W""]"
kor,KOR,韩国,Korea Republic,jor,JOR,约旦,Jordan,9,4,4,1,10,7,7,2,3,0,1,2025-03-25T00:00:00Z,1-1,"[""D"",""W"",""L"",""D"",""W""]","[""D"",""W"",""L"",""D"",""W"",""W"",""W"",""D"",""D""]"
kor,KOR,韩国,Korea Republic,jpn,JPN,日本,Japan,73,38,21,14,110,66,48,25,26,11,3,2022-07-27T00:00:00Z,3-0,"[""L"",""L"",""W"",""W"",""D""]","[""L"",""L"",""W"",""W"",""D"",""L"",""L"",""D"",""D"",""W""]"
kor,KOR,韩国,Korea Republic,ksa,KSA,沙特阿拉伯,Saudi Arabia,19,6,9,4,18,13,12,7,10,3,1,2024-01-30T00:00:00Z,1-1,"[""D"",""W"",""D"",""W"",""D""]","[""D"",""W"",""D"",""W"",""D"",""W"",""D"",""L"",""L"",""L""]"
kor,KOR,韩国,Korea Republic,mar,MAR,摩洛哥,Morocco,4,0,3,1,5,7,3,1,4,0,1,2017-10-10T00:00:00Z,1-3,"[""L"",""D"",""D"",""D""]","[""L"",""D"",""D"",""D""]"
kor,KOR,韩国,Korea Republic,mex,MEX,墨西哥,Mexico,14,3,3,8,15,28,6,8,10,2,6,2025-09-09T00:00:00Z,2-2,"[""D"",""L"",""L"",""L"",""W""]","[""D"",""L"",""L"",""L"",""W"",""D"",""W"",""D"",""L"",""L""]"
kor,KOR,韩国,Korea Republic,ned,NED,荷兰,Netherlands,2,0,0,2,0,7,1,1,1,0,1,2007-06-02T00:00:00Z,0-2,"[""L"",""L""]","[""L"",""L""]"
kor,KOR,韩国,Korea Republic,nor,NOR,挪威,Norway,4,1,1,2,5,6,2,2,3,1,2,2006-06-01T00:00:00Z,0-0,"[""D"",""L"",""W"",""L""]","[""D"",""L"",""W"",""L""]"
kor,KOR,韩国,Korea Republic,nzl,NZL,新西兰,New Zealand,7,5,1,1,9,3,2,5,2,1,1,2015-03-31T00:00:00Z,1-0,"[""W"",""D"",""W"",""W"",""W""]","[""W"",""D"",""W"",""W"",""W"",""L"",""W""]"
kor,KOR,韩国,Korea Republic,pan,PAN,巴拿马,Panama,1,0,1,0,2,2,0,1,0,0,0,2018-10-16T00:00:00Z,2-2,"[""D""]","[""D""]"
kor,KOR,韩国,Korea Republic,par,PAR,巴拉圭,Paraguay,8,3,4,1,10,7,2,6,3,0,1,2025-10-14T00:00:00Z,2-0,"[""W"",""D"",""W"",""W"",""D""]","[""W"",""D"",""W"",""W"",""D"",""D"",""D"",""L""]"
kor,KOR,韩国,Korea Republic,por,POR,葡萄牙,Portugal,2,2,0,0,3,1,2,0,1,1,0,2022-12-02T00:00:00Z,2-1,"[""W"",""W""]","[""W"",""W""]"
kor,KOR,韩国,Korea Republic,qat,QAT,卡塔尔,Qatar,10,6,1,3,18,12,9,1,5,2,2,2020-11-17T00:00:00Z,2-1,"[""W"",""L"",""L"",""W"",""W""]","[""W"",""L"",""L"",""W"",""W"",""W"",""D"",""W"",""L"",""W""]"
kor,KOR,韩国,Korea Republic,rsa,RSA,南非,South Africa,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
kor,KOR,韩国,Korea Republic,sco,SCO,苏格兰,Scotland,1,1,0,0,4,1,0,1,0,0,0,2002-05-16T00:00:00Z,4-1,"[""W""]","[""W""]"
kor,KOR,韩国,Korea Republic,sen,SEN,塞内加尔,Senegal,5,1,1,3,3,6,1,4,2,0,2,2018-06-11T00:00:00Z,0-2,"[""L"",""W"",""D"",""L"",""L""]","[""L"",""W"",""D"",""L"",""L""]"
kor,KOR,韩国,Korea Republic,sui,SUI,瑞士,Switzerland,2,1,0,1,2,3,1,1,1,0,1,2013-11-15T00:00:00Z,2-1,"[""W"",""L""]","[""W"",""L""]"
kor,KOR,韩国,Korea Republic,swe,SWE,瑞典,Sweden,4,0,2,2,3,6,1,3,2,0,1,2018-06-18T00:00:00Z,1-0,"[""L"",""D"",""D"",""L""]","[""L"",""D"",""D"",""L""]"
kor,KOR,韩国,Korea Republic,tun,TUN,突尼斯,Tunisia,3,1,1,1,4,1,0,3,0,0,0,2023-10-13T00:00:00Z,4-0,"[""W"",""L"",""D""]","[""W"",""L"",""D""]"
kor,KOR,韩国,Korea Republic,tur,TUR,土耳其,Turkiye,7,1,2,4,4,13,2,5,2,0,1,2011-02-09T00:00:00Z,0-0,"[""D"",""W"",""L"",""L"",""D""]","[""D"",""W"",""L"",""L"",""D"",""L"",""L""]"
kor,KOR,韩国,Korea Republic,uru,URU,乌拉圭,Uruguay,10,1,2,7,7,15,4,6,4,0,2,2023-03-28T00:00:00Z,1-2,"[""L"",""D"",""W"",""L"",""L""]","[""L"",""D"",""W"",""L"",""L"",""L"",""L"",""L"",""L"",""D""]"
kor,KOR,韩国,Korea Republic,usa,USA,美国,United States,10,5,2,3,10,8,4,6,0,0,0,2025-09-06T00:00:00Z,0-2,"[""W"",""L"",""D"",""L"",""W""]","[""W"",""L"",""D"",""L"",""W"",""D"",""L"",""W"",""W"",""W""]"
kor,KOR,韩国,Korea Republic,uzb,UZB,乌兹别克斯坦,Uzbekistan,16,11,4,1,34,14,11,5,4,3,1,2018-11-20T00:00:00Z,4-0,"[""W"",""D"",""W"",""D"",""W""]","[""W"",""D"",""W"",""D"",""W"",""W"",""D"",""W"",""W"",""W""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,alg,ALG,阿尔及利亚,Algeria,6,2,2,2,8,8,0,6,1,1,0,2025-11-18T00:00:00Z,0-2,"[""L"",""W"",""D"",""D"",""W""]","[""L"",""W"",""D"",""D"",""W"",""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,arg,ARG,阿根廷,Argentina,5,1,2,2,5,8,2,3,3,1,1,2022-11-22T00:00:00Z,1-2,"[""W"",""D"",""L"",""L"",""D""]","[""W"",""D"",""L"",""L"",""D""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,aus,AUS,澳大利亚,Australia,12,2,4,6,12,20,9,3,1,0,1,2025-06-10T00:00:00Z,1-2,"[""L"",""D"",""W"",""D"",""L""]","[""L"",""D"",""W"",""D"",""L"",""D"",""L"",""L"",""L"",""W""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,aut,AUT,奥地利,Austria,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
ksa,KSA,沙特阿拉伯,Saudi Arabia,bel,BEL,比利时,Belgium,3,1,0,2,2,6,1,2,2,1,1,2018-03-27T00:00:00Z,4-0,"[""L"",""L"",""W""]","[""L"",""L"",""W""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,bih,BIH,波黑,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
ksa,KSA,沙特阿拉伯,Saudi Arabia,bra,BRA,巴西,Brazil,5,0,0,5,3,18,2,3,2,0,2,2018-10-12T00:00:00Z,0-2,"[""L"",""L"",""L"",""L"",""L""]","[""L"",""L"",""L"",""L"",""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,can,CAN,加拿大,Canada,1,1,0,0,2,0,0,1,1,1,0,1999-07-09T00:00:00Z,0-2,"[""W""]","[""W""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,civ,CIV,科特迪瓦,Cote d'Ivoire,1,1,0,0,1,0,0,1,0,0,0,2025-11-14T00:00:00Z,1-0,"[""W""]","[""W""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,cod,COD,刚果（金）,DR Congo,1,1,0,0,2,0,0,1,1,1,0,2010-05-21T00:00:00Z,0-2,"[""W""]","[""W""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,col,COL,哥伦比亚,Colombia,2,0,1,1,1,2,0,2,1,0,1,2022-06-05T00:00:00Z,0-1,"[""L"",""D""]","[""L"",""D""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,cpv,CPV,佛得角,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
ksa,KSA,沙特阿拉伯,Saudi Arabia,cro,CRO,克罗地亚,Croatia,1,0,0,1,0,1,0,1,0,0,0,2022-11-16T00:00:00Z,0-1,"[""L""]","[""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,cuw,CUW,库拉索,Curacao,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
ksa,KSA,沙特阿拉伯,Saudi Arabia,cze,CZE,捷克,Czechia,2,0,1,1,1,3,0,2,1,0,1,2025-09-08T00:00:00Z,1-1,"[""D"",""L""]","[""D"",""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,ecu,ECU,厄瓜多尔,Ecuador,1,0,1,0,0,0,0,1,1,0,0,2022-09-23T00:00:00Z,0-0,"[""D""]","[""D""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,egy,EGY,埃及,Egypt,8,2,1,5,10,19,4,4,5,2,3,2026-03-27T00:00:00Z,0-4,"[""L"",""W"",""L"",""W"",""L""]","[""L"",""W"",""L"",""W"",""L"",""D"",""L"",""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,eng,ENG,英格兰,England,2,0,2,0,1,1,0,2,0,0,0,1998-05-23T00:00:00Z,0-0,"[""D"",""D""]","[""D"",""D""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,esp,ESP,西班牙,Spain,3,0,0,3,2,9,1,2,2,0,2,2012-09-07T00:00:00Z,5-0,"[""L"",""L"",""L""]","[""L"",""L"",""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,fra,FRA,法国,France,1,0,0,1,0,4,1,0,0,0,0,1998-06-18T00:00:00Z,4-0,"[""L""]","[""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,ger,GER,德国,Germany,3,0,0,3,1,13,1,2,1,0,1,2018-06-08T00:00:00Z,2-1,"[""L"",""L"",""L""]","[""L"",""L"",""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,gha,GHA,加纳,Ghana,5,1,2,2,7,7,0,5,1,0,0,2017-10-10T00:00:00Z,0-3,"[""L"",""D"",""W"",""L"",""D""]","[""L"",""D"",""W"",""L"",""D""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,hai,HAI,海地,Haiti,1,1,0,0,1,0,1,0,1,1,0,2025-06-15T00:00:00Z,0-1,"[""W""]","[""W""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,irn,IRN,伊朗,IR Iran,14,4,6,4,13,19,14,0,6,2,1,2012-12-09T00:00:00Z,0-0,"[""D"",""W"",""D"",""D"",""L""]","[""D"",""W"",""D"",""D"",""L"",""W"",""D"",""D"",""L"",""W""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,irq,IRQ,伊拉克,Iraq,36,11,9,16,32,53,28,8,19,8,8,2025-10-14T00:00:00Z,0-0,"[""D"",""W"",""L"",""D"",""L""]","[""D"",""W"",""L"",""D"",""L"",""W"",""W"",""W"",""W"",""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,jor,JOR,约旦,Jordan,16,8,2,6,21,15,7,9,4,0,4,2025-12-15T00:00:00Z,0-1,"[""L"",""W"",""L"",""W"",""L""]","[""L"",""W"",""L"",""W"",""L"",""L"",""D"",""W"",""D"",""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,jpn,JPN,日本,Japan,18,5,2,11,13,27,16,2,7,2,4,2025-03-25T00:00:00Z,0-0,"[""D"",""L"",""L"",""W"",""L""]","[""D"",""L"",""L"",""W"",""L"",""W"",""L"",""L"",""W"",""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,kor,KOR,韩国,Korea Republic,19,4,9,6,13,18,12,7,10,1,3,2024-01-30T00:00:00Z,1-1,"[""D"",""L"",""D"",""L"",""D""]","[""D"",""L"",""D"",""L"",""D"",""L"",""D"",""W"",""W"",""W""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,mar,MAR,摩洛哥,Morocco,8,3,1,4,8,8,3,5,3,1,2,2025-12-08T00:00:00Z,1-0,"[""L"",""L"",""W"",""W"",""W""]","[""L"",""L"",""W"",""W"",""W"",""L"",""L"",""D""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,mex,MEX,墨西哥,Mexico,7,0,1,6,3,18,5,2,4,0,3,2025-06-28T00:00:00Z,2-0,"[""L"",""L"",""L"",""D"",""L""]","[""L"",""L"",""L"",""D"",""L"",""L"",""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,ned,NED,荷兰,Netherlands,1,0,0,1,1,2,1,0,1,0,1,1994-06-20T00:00:00Z,2-1,"[""L""]","[""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,nor,NOR,挪威,Norway,1,0,0,1,0,6,0,1,0,0,0,1998-05-27T00:00:00Z,6-0,"[""L""]","[""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,nzl,NZL,新西兰,New Zealand,8,3,1,4,11,14,3,5,4,2,2,2013-09-05T00:00:00Z,0-1,"[""L"",""W"",""W"",""W"",""L""]","[""L"",""W"",""W"",""W"",""L"",""L"",""L"",""D""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,pan,PAN,巴拿马,Panama,1,0,1,0,1,1,0,1,1,0,0,2022-11-10T00:00:00Z,1-1,"[""D""]","[""D""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,par,PAR,巴拉圭,Paraguay,3,0,3,0,1,1,0,3,1,0,0,2019-11-19T00:00:00Z,0-0,"[""D"",""D"",""D""]","[""D"",""D"",""D""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,por,POR,葡萄牙,Portugal,2,0,0,2,0,6,0,2,1,0,1,2017-11-10T00:00:00Z,3-0,"[""L"",""L""]","[""L"",""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,qat,QAT,卡塔尔,Qatar,41,18,15,8,54,33,38,3,23,8,3,2019-12-05T00:00:00Z,0-1,"[""W"",""L"",""L"",""D"",""L""]","[""W"",""L"",""L"",""D"",""L"",""D"",""L"",""D"",""W"",""D""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,rsa,RSA,南非,South Africa,4,1,2,1,3,3,1,3,2,1,0,2002-03-20T00:00:00Z,1-0,"[""W"",""D"",""L"",""D""]","[""W"",""D"",""L"",""D""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,sco,SCO,苏格兰,Scotland,1,0,1,0,2,2,0,1,0,0,0,1988-02-17T00:00:00Z,2-2,"[""D""]","[""D""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,sen,SEN,塞内加尔,Senegal,2,2,0,0,6,4,0,2,0,0,0,2002-05-14T00:00:00Z,3-2,"[""W"",""W""]","[""W"",""W""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,sui,SUI,瑞士,Switzerland,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
ksa,KSA,沙特阿拉伯,Saudi Arabia,swe,SWE,瑞典,Sweden,3,0,1,2,3,6,1,2,1,0,1,2006-01-18T00:00:00Z,1-1,"[""D"",""L"",""L""]","[""D"",""L"",""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,tun,TUN,突尼斯,Tunisia,8,3,1,4,9,8,1,7,1,0,0,2009-10-14T00:00:00Z,0-1,"[""W"",""D"",""L"",""W"",""L""]","[""W"",""D"",""L"",""W"",""L"",""L"",""L"",""W""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,tur,TUR,土耳其,Turkiye,3,0,0,3,1,6,0,3,1,0,1,2006-05-31T00:00:00Z,0-1,"[""L"",""L"",""L""]","[""L"",""L"",""L""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,uru,URU,乌拉圭,Uruguay,3,1,1,1,4,4,1,2,1,0,1,2018-06-20T00:00:00Z,1-0,"[""L"",""D"",""W""]","[""L"",""D"",""W""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,usa,USA,美国,United States,7,2,2,3,8,8,3,4,2,0,1,2025-06-19T00:00:00Z,1-0,"[""L"",""D"",""L"",""L"",""W""]","[""L"",""D"",""L"",""L"",""W"",""D"",""W""]"
ksa,KSA,沙特阿拉伯,Saudi Arabia,uzb,UZB,乌兹别克斯坦,Uzbekistan,12,7,1,4,27,15,11,1,5,2,3,2021-06-15T00:00:00Z,3-0,"[""W"",""W"",""L"",""W"",""W""]","[""W"",""W"",""L"",""W"",""W"",""L"",""W"",""W"",""D"",""L""]"
mar,MAR,摩洛哥,Morocco,alg,ALG,阿尔及利亚,Algeria,26,10,10,6,31,22,14,12,4,1,1,2021-12-11T00:00:00Z,2-2,"[""D"",""W"",""L"",""W"",""W""]","[""D"",""W"",""L"",""W"",""W"",""W"",""D"",""D"",""W"",""D""]"
